gene	AdrenalCortex	Appendix	BDCA4DentriticCells	BLymphoblasts	BrainAmygdala	CD105Endothelial	CD14Monocytes	CD19BCells	CD33Myeloid	CD34	CD4TCells	CD56NKCells	CD71EarlyErythroid	CD8TCells	CardiacMyocytes	CerebellumPeduncles	CingulateCortex	ColorectalAdenocarc	ColorectalAdenocarcinoma	Corpus	DRG	FETALTHYROID	Ganglion	GermCell	HBEC	HEART	HUMANCULTUREDADIPOCYTE	Heart	Hypothalamus	Intersitial	Islet	IsletCell	LIVER	LeydigCell	Liver	Lung	LymphomaRaji	Oblongata	OccipitalLobe	OlfactoryBulb	Ovary	PLACENTA	PROSTATE	Pancreas	ParietalLobe	Pituitary	Pons	PrefrontalCortex	Prostate	Psoas	SeminiferousTubule	SmoothMuscle	TONGUE	TemporalLobe	Testi-GermCell	TestiIntersitial	TestiLeydigCell	TestiSeminiferousTubule	Thyroid	Tonsil	UTERUS	Uterus	WHOLEBLOOD(JJV)	WholeBrain	adrenalgland	bonemarrow	brain,caudatenucleus	brainThalamus	cerebellum	fetalThyroid	fetalbrain	fetalliver	fetallung	ganglion	kidney	leukemia,chronicMyelogenousK-562	leukemia,promyelocytic-HL-60	leukemialymphoblastic(MOLT-4)	lung	lymphnode	lymphomaburkittsDaudi	node	nucleus	pallidus	pituitary	salivarygland	skin	spinalcord	testis	thymus	trachea	wholebrain	Development
DDR1	9.763482120585785	9.487136598759749	6.434419730629224	8.178727088449198	11.313584567322813	6.180157809098541	5.445842553889342	6.725877459120227	5.84203599652491	6.276357079259242	6.799929150725292	6.08135028058369	6.345405246717795	6.328674927327947	9.239538863208011	10.72734615445014	10.931762454508878	10.916719212976627	10.481774209504003	9.339321140417857	10.274494635830164	10.624955340371015	11.010965114050517	9.572084368348937	9.85906882469236	10.120399895988982	8.61530777617011	9.465719440720745	11.47477063766125	9.541145027122514	9.71097858274089	10.710935547406242	9.461990950585571	10.179193783707978	8.972836227178577	10.043505823428168	7.994070527741197	11.043044377036422	11.114645195362366	10.476556363154813	8.196171774090507	10.875048564307328	10.742498919486092	9.57343417545353	11.511876166891113	9.734328576501065	10.971193255533876	11.164851944871877	10.278391377540874	10.575468339372462	10.108557126132931	8.303780748177102	10.165849146176397	10.255426967813602	9.13647851834917	9.354690168701156	10.247986833566161	9.882299145680802	10.92487743826381	9.055011226732482	9.159556028058768	8.996332248825054	7.671983272091865	10.989891161284522	10.291429739420074	8.854050208651595	11.363573558650907	11.280350309387408	10.979371602395458	10.71003150870874	10.659817550747213	9.500343969270403	9.39301498608737	10.149016697266456	10.7710767402628	8.32794554253276	7.716390789497679	7.7309795334259235	9.899205847469714	8.322153498378313	6.991805255376457	10.498500205604334	10.70788753453254	10.917428025717843	10.161037380214037	9.47355355857113	10.184580948550268	11.959232216993563	9.659639187015653	9.655486001599481	10.74346700173564	10.85369942030022	Development
DDX25	6.05528243550119	6.113742166049188	3.64961545906341	4.3957483281790335	8.774457639565288	2.6667565918848033	2.925999418556223	2.8379432418910273	5.825276830054866	3.5360529002402097	4.364572432295856	3.64961545906341	5.3957483281790335	3.8728287595348854	7.094869432718697	7.990954860396993	8.375908263075013	6.708739041359579	3.9164766444377164	6.166916251569974	7.801869996364492	6.893604904858294	8.293011752423373	10.790429956622685	4.368069876532083	6.207502459258789	3.71699089440494	6.409390936137702	8.016251155012748	11.036173612553485	3.560714954474479	6.807354922057604	6.669593751188333	10.157599574368986	5	3.990954860396993	5.068240861312821	8.268191079219813	8.650872240337117	5.593951283948411	4.970393537914677	4.149747119504682	3.990954860396993	4.112700132749362	8.678776174123884	7.833522636424775	8.690347249968758	9.047260266260045	5.643856189774724	8.569855608330949	9.80799883862303	5.270528942380718	5.266786540694901	8.268658955027671	7.7114949066500875	10.904183003245027	10.694706111949401	10.222553427423428	5.700439718141092	4.6117625600648715	3.2172307162206693	5.501439145158873	4.0916998341368105	8.70632333327543	4.5109619192773796	6.0067468324405855	8.584774637573435	8.230981111646502	7.84203599652491	6.673839055990439	8.038644686593331	5.373300196608388	3.8777442499490022	7.524737587012376	5.506208389306745	3.3291235962915664	2.877744249949002	5.416164164733128	4.689299160535892	5.562242424221073	4.285402218862249	7.133912814239036	8.755555261972145	8.647278528076873	7.279842693520348	5.870364719583405	5.520422248526446	7.353146825498083	10.746598293958888	4.153805336079035	5.078951341394822	8.42584530563943	Development
DDX4	4.840463233869543	5.104336659814736	1.3219280948873624	1.8073549220576042	3.6610654798069477	1.722466024471091	4.017921907997263	1.560714954474479	1.7865963618908067	2.9541963103868754	1.5109619192773793	1.7004397181410922	3.9020735793107426	1.3504972470841332	4.617651119427331	7.010108453474289	6.338067797542616	3.722466024471091	2.5360529002402097	6.509379148914689	4.899659026377443	2.1043366598147357	6.966361247293608	10.941707895470467	2.4724877714627436	5.680886920719692	2.5360529002402097	2.4059923596758366	3.19377174339668	10.839046280040574	3	3.2016338611696504	2.925999418556223	10.358101707440847	2.608809242675524	1.925999418556223	3.77082904603249	4.232660756790275	3.137503523749935	4.4495613746132365	3.0703893278913976	2.867896463992655	2.786596361890807	2.1538053360790355	4.5668151540108965	4.314696525656286	5.141596278383818	2.9354597478052895	6.167919865551935	6.851749041416057	10.545254101506382	1.3785116232537298	3.426264754702098	4.274261661257048	8.399171093819822	10.824083632533466	10.831148871219325	10.643585659091514	2.3923174227787602	2.584962500721156	2.37851162325373	3.6322682154995127	2.3645724322958563	2.350497247084133	4.044394119358453	3.3362833878644325	3.2172307162206693	3.0789513413948217	3.7495342676692616	6.207502459258789	4.760220946466509	3.6724253419714956	2.070389327891398	7.143128072943813	5.095924419998536	2.169925001442312	2.137503523749935	3.0531113364595623	2.169925001442312	3.263034405833794	2.6205864104518777	5.2630344058337934	3.4789718050329426	6.8954238103829715	3.292781749227846	3.5909612413425993	4.5109619192773796	5.3110671022555955	8.806710717965235	2.4329594072761065	3.24031432933371	3.1043366598147357	Development
DENND5A	8.560905976658258	7.912889336229962	8.384999544730041	7.845176387492571	10.720201498464776	5.936637939002571	9.19192284523143	7.502632935082917	9.356231862655397	7.762880292916999	8.80896417491926	8.022645227708837	6.375908263075014	8.437335950301424	9.692789834972647	10.873828574886977	10.918043291221895	9.242221395098369	8.978138415069962	9.108655129758729	9.878740665742711	8.908992993250534	9.991273817259096	9.340072623831118	7.732337044738402	9.447703162496877	9.597307691140985	8.920055054806966	11.091798989570993	9.134169590076839	8.087993146362317	8.57591736111815	7.45450493755737	8.79409089843773	7.368942914404951	9.060695931687555	5.924812503605781	11.020598039337559	11.121727763020493	10.232780656648302	8.304237225017136	9.628992257142734	7.932510053379894	7.47735352663456	11.498425408706	8.801546703356777	10.72498273807037	11.234128843869945	9.101187815259738	9.966577548806928	9.215775653020282	9.634538817877129	8.914385132155443	10.150191543355149	9.086401645880029	8.969242604434498	8.680886920719692	9.24436383512051	9.044803917696925	8.316734070972293	9.355351096424812	9.873597909758834	10.717676423066395	10.726643921483994	8.627351484189232	8.79051141189419	10.962426113303303	10.678512113531788	11.209392439720839	8.533719071139904	9.546894459887637	7.9369323365223945	9.16452986650691	10.091633726727773	8.364791271134484	7.788881432011291	3.426264754702098	7.261624835579123	9.850655676421786	8.57061472176119	5.765534746362977	9.38683249708565	10.517472554101051	10.812257542161996	8.735048241290857	7.979568100095187	8.641509903458923	11.211371215896632	9.150762744355418	8.722807531169547	8.809607373788984	11.19991768027457	Not_Development
DEPTOR	9.276357079259242	8.868205226977437	5.834154981401319	4.722466024471091	8.489847960439297	5.362820525534263	5.520422248526446	5.426264754702098	6.383704292474052	7.151270288790165	4.877744249949002	5.534497433738168	6.274261661257048	4.602884408718419	8.078684546194637	7.879889521780559	8.486432820545422	6.219168520462161	4.620586410451877	8.34739990950854	9.442425193331607	7.943100847570798	10.076815597050832	7.592457037268081	4.532940288372874	8.123086750981061	8.242459601165267	6.361066488794321	8.252901920450268	8.403864176606795	6.543805175964397	7.470862199413702	8.065012150436948	8.578938713093386	7.18685706717715	7.575161033425394	6.700439718141092	9.316394679861324	8.604553229079038	8.392961339344186	7.157852169141737	7.562624039099872	8.103287808412022	6.885696373339395	8.667288984427	7.983563697223322	8.7657004876511	8.746178380971411	7.816343705284859	10.66035250967092	6.757556688939453	6.85049941375812	8.79425339154382	8.559568289922748	7.327328082629952	7.960001932068081	8.822411496360477	7.943686951597095	10.315262799181196	6.879583249612783	8.736740155453209	8.233140296445974	3.776103988073164	7.909893083770042	10.353146825498083	7.346070440785166	8.396604781181859	8.666934077896085	8.535469796813926	8.741129868736127	6.683696454306515	8.203103250236637	6.627898615871748	9.601863622939506	9.418063419796862	3.8875252707415875	6.764208130139947	3.350497247084133	7.37851162325373	7.337175868586299	8.24293589533958	9.90839262077375	8.667288984427	9.317299545459557	8.589089312909623	9.403864176606795	8.655351828612554	7.514516816454006	7.7505395133544965	7.112700132749362	9.086799685623452	8.408542042296858	Not_Development
DGKB	4.070389327891398	7.2143191208007655	1.3219280948873624	3.300123724569014	7.73809225962049	5.329123596291566	2.070389327891398	2.4462562298895643	5.383704292474052	4.277984747299765	4.655351828612554	3.4789718050329426	4.357552004618084	2.963474123974886	5.98071082890019	5.3957483281790335	7.31786479839195	6.894817763307944	4.8875252707415875	6.038918989292302	7.868822554774999	3.137503523749935	8.855880718903833	6.06177619758669	4.730639955916791	8.785942819392252	3.5789387130933865	3.4594316186372973	6.7950655826596185	7.071462362556624	1.3219280948873624	1.925999418556223	6.9342805936400245	4.300123724569014	2.5109619192773796	4.292781749227846	5.946028989515477	8.416586437541905	7.533719071139903	5.589463892956097	1.765534746362977	2.5360529002402097	3.7548875021634687	4.112700132749362	8.280074768650083	5.733354340613827	8.489245875833959	7.502235114856796	2.867896463992655	6.91528186586766	5.694880192799191	3.412781525338476	6.106432077816929	8.14338321398982	6.197708157955851	7.610286657081023	6.123086750981061	6.673839055990439	4.116863757690899	5.866660750819986	5.292781749227846	6.285402218862249	2.84799690655495	6.465974464504069	4.213347281733441	2.017921907997262	9.153678689452883	7.088523256616632	3.4329594072761065	6.574404309022579	5.549977142771825	4.655351828612554	1.765534746362977	8.044667331184076	6.015693807105145	2.9541963103868754	3.9020735793107426	3.9818526532897405	3.263034405833794	4.181897643108388	2.807354922057604	7.83383884355829	7.923030298263772	8.074944223623197	2.608809242675524	2.560714954474479	3.817623257511431	6.281698250098829	2.8875252707415875	3.572889668420581	4.776103988073165	6.815063017192867	Not_Development
DGKZ	7.514911264861354	6.842978831788326	9.143510767594154	8.012065787873997	11.577169157327608	7.762548142566531	8.686500527183219	6.5668151540108965	9.644306961545581	8.945151170783868	9.296916206879288	9.737669863177453	7.425006041484934	9.148984931387515	5.592457037268081	9.716133525246237	10.94251450533924	8.762215915727783	9.06204613772049	7.207990433232962	5.459431618637297	6.506208389306745	6.986126464179273	7.906890595608519	6.565292520581022	8.192785959251125	6.054197294388812	8.874674031635807	8.146950458932064	5.087462841250339	6.9920886090139955	8.038370331730682	5.523561956057013	5.325530331567558	7.25077213159993	8.474922700379798	7.707704233156775	10.584774637573435	10.3281700079019	7.503825737995751	3.300123724569014	9.07347215397646	9.030942959790634	7.835734632321087	10.223519086790732	7.013462259806563	10.54196777880771	11.700613108567463	8.491051376364119	8.16641418264516	4.465974464504069	5.807354922057604	5.520422248526446	10.86635165707678	6.540709262671431	6.733354340613827	4.802193216941825	7.514122260170708	7.342074667999139	7.352705566879903	6.593951283948411	7.533719071139903	9.330580807520818	10.7526315282231	7.125671763392588	9.284824100224624	9.744749761912185	7.455738185993392	9.809607373788984	3.963474123974886	7.530991490236633	5.529820946528695	6.45038647903429	6.79766152585376	7.297374860528325	5.668175868970137	6.038918989292302	6.571373435973201	7.90026304356897	7.236492618381302	5.762880292916999	5.431288654291593	10.501240084097379	10.894552537635557	7.815063017192867	6.313790025443685	6.320123598040615	6.82209277437953	7.178415874383041	8.35974956032233	5.630813152299126	11.332316330199218	Not_Development
DHCR7	9.852529509404196	7.872520984591662	5.744833837499546	8.880272270579898	8.993929052375465	3.708739041359579	4.169925001442312	4.682292371430832	4.643856189774724	6.030115330908071	5.714932351785683	6.227856573060497	5.562242424221073	6.055824700134858	7.591522346570735	9.027284011200953	8.398209261466851	9.792627636311051	9.792871616419452	6.631177055703978	9.00295562230673	7.124121311829188	8.94192792470872	8.348506865015077	8.77758409710786	8.896029602976752	9.141340821093927	8.548436624696043	8.669416592099157	8.705632387361415	6.004501392234941	7.717676423066396	10.168484091756541	9.308111457768735	10.365283537185476	8.934133131582259	8.817783121774534	8.932657681422068	8.918490592292311	7.682467956539172	7.996614714815362	7.430034318573491	9.14300048549815	7.427522370682554	9.267488980881247	7.471268764173582	8.555356038635832	9.21073221570989	8.992655149386833	8.825197314248035	9.306517445249819	7.407905043961001	8.00982861736811	8.871289227811703	9.12373343844578	7.920352855415081	8.202613620148487	9.232780656648302	8.133527564771024	6.419538891513785	6.030115330908071	6.146695948030656	6.4561490346479955	8.540321805964151	10.376179665720976	8.521992956401672	9.111135670234708	9.16496976045723	9.122827994807666	7.661065479806948	7.861862340059152	10.15914602367218	8.279262342315414	8.173427297348619	8.509873951210889	9.262799573076558	7.896635141302909	8.225809940623543	8.817303475831991	5.074676686294496	7.718704105674892	8.862482387362514	9.160816849673546	8.72417275014144	7.499447297485176	5.965207091199342	7.801546703356778	9.003166506665167	9.29341416980305	6.886001350624304	8.032459047386547	9.151650829973422	Not_Development
DIO1	6.734032139564932	8.3524848869497	2.485426827170242	3.145677455195635	6.416164164733128	4.436295119839363	3.1858665453113337	4.255500733148386	5.371558862611963	4.71699089440494	2.608809242675524	4.626439136697315	3.8629472480209217	4.517275693209582	6.320123598040615	6.9271853578263665	8.328674927327947	7.1001366712854495	7.2259304111710545	6.702519029153284	7.873444112515377	9.59114830066745	10.101745924147107	7.185866545311334	5.03121873061072	7.517275693209582	5.963474123974886	4.602884408718419	7.012903833230638	7.59916899321943	5.632268215499513	5.442943495848728	10.752297009633487	7.944272817611599	10.300466964597808	6.599912842187128	5.427941332509482	7.813781191217037	6.258330472612426	6.8189016758856384	6.235535606710462	5.710117632043446	7.129283016944966	5.575917361118149	8.423326047069894	7.551516017628014	9.042616980219485	7.5542051051556545	6.362820525534263	8.466178451077882	8.260684356379658	4.514122260170708	7.462706750670158	7.232181057686641	5.736063627871814	7.012345190419828	8.149747119504681	7.692092375427572	11.447883927079138	6.420381341196637	5.752213367865143	6.399171093819823	5.710117632043446	5.84799690655495	7.049848549450561	5.645298163948631	7.537218400538596	6.951284714966972	7.402159366906626	9.439207554941284	6.445428759238323	9.968594800628468	6.2143191208007655	8.006185799946294	11.320546729538624	5.531381460516312	4.993221467368938	5.232660756790275	6.147713722352154	6.379378367071262	4.491853096329675	8.687375683437468	7.548436624696042	4.765534746362977	4.371558862611963	6.979568100095187	6.827183895819525	7.528258742758412	7.703903573444664	5.765534746362977	6.808642467918064	5.872828759534886	Not_Development
DIP2C	8.983207397045943	9.16314646881125	4.348728154231077	4.941341105485299	9.988862172783449	5.5660540381710915	4.938991438775543	4.854245054220128	4.722466024471091	3.6808869207196917	6.124638314178705	5.619119511453218	5.769507291436245	6.159871336778389	8.476948673245937	9.726856755450727	10.038164531339346	8.083213368248982	7.08533966935737	8.74382460692961	9.613098794209224	8.205548911173034	10.052449179790258	9.38629363515099	6.267254872151989	8.3040090046511	8.761551232444479	8.14338321398982	9.45835534384507	8.31944632940715	7.299665944130178	9.079751431095088	7.773139206719691	9.411616908869714	8.691917957843984	8.077883864438322	7.60733031374961	10.011926066306808	9.88340698638837	9.388286419762647	7.767356854125685	8.96556786417401	9.471573612572158	7.188094263926402	9.937116304470118	7.486231677981013	9.441388029346687	10.340712467764908	9.183635381473218	9.45897045632519	9.461274795177026	7.312202278205963	8.179909090014934	8.918714190831889	9.038507515683706	8.644757592516257	8.635718120331047	9.265732238722114	9.010388235311854	6.89572673847666	9.178166854784443	9.317186468292052	6.4651582296642545	9.72732487968456	8.40960308157458	7.035898787323415	9.958516466356501	9.269185134004104	10.4645712754981	7.636987061203987	9.922324233318855	7.740286729771746	8.280306806453702	9.619073646817748	9.76474721511285	5.770168320103429	5.046578366620329	5.9954845188775066	8.263269200372662	7.41679752760606	5.918863237274595	9.721099188707186	9.639295482393482	9.609778966513224	8.410663341077646	7.875442198972464	8.59021276140836	9.044530731738735	9.255972741999608	7.421644094048272	7.91169158187234	10.22013644739608	Not_Development
